calorien,dichtheid,gedronken,is_belgisch,is_speciaal,pct_alcohol,pct_eiwitten,pct_gist,pct_hop,recensie,suiker,water_kw,zuur,beoordeling
87.0,0.9974,17.0,1.0,0.0,7.1,9.7,1.62,12.2,5.9,2.5,0.6,0.02,7.0
37.0,0.9973,11.0,0.0,0.0,10.2,10.8,2.2,8.2,3.4,2.2,0.67,0.43,6.0
141.0,0.9911,39.0,1.0,1.0,5.7,11.3,1.04,5.6,5.6,1.2,0.69,0.35,7.0
166.0,0.9954,50.0,1.0,1.0,6.7,9.8,0.88,4.0,3.3,9.1,0.58,0.41,7.0
152.0,0.9961,58.0,0.0,1.0,7.9,9.5,1.0,3.2,3.1,7.4,0.37,0.3,7.0
162.5,0.9984,62.0,1.0,1.0,7.3,9.1,0.98,5.6,2.6,12.9,0.45,0.54,7.0
24.0,0.9963,6.0,1.0,0.0,7.6,11.9,1.04,6.0,5.6,2.0,0.82,0.42,7.0
91.0,0.9949,14.0,0.0,1.0,7.6,9.7,1.32,4.6,3.5,5.2,0.8,0.4,6.0
88.0,0.9951,24.0,1.0,1.0,8.5,10.5,0.72,4.6,2.3,9.9,0.42,0.4,7.0
128.0,0.9973,28.0,1.0,0.0,7.1,10.5,1.42,8.6,5.4,5.5,0.71,0.42,6.0
40.0,0.9991,16.0,0.0,0.0,9.9,9.4,1.42,10.8,5.2,2.3,0.62,0.45,6.0
84.0,0.9914,36.0,1.0,1.0,9.2,11.6,0.68,2.8,2.6,1.1,0.55,0.37,7.0
38.0,0.9982,20.0,1.0,0.0,10.8,10.8,1.98,9.0,4.0,2.5,0.71,0.33,6.0
49.0,0.9968,12.0,0.0,0.0,7.6,10.0,1.58,9.2,3.8,2.6,0.57,0.11,6.0
57.0,0.9978,12.0,1.0,0.0,8.2,9.0,1.6,6.8,4.5,2.5,0.47,0.38,7.0
131.0,0.9933,41.0,1.0,1.0,6.9,10.8,0.58,4.4,2.8,6.3,0.49,0.31,7.0
134.0,0.9938,29.0,0.0,1.0,7.7,9.8,1.38,6.2,3.0,2.0,0.62,0.23,6.0
177.0,0.9908,30.0,1.0,1.0,7.3,11.9,0.68,5.0,4.1,2.1,0.4,0.36,9.0
113.0,0.9938,22.0,1.0,1.0,7.4,10.6,0.88,4.6,3.9,1.4,0.62,0.43,7.0
182.0,0.998,44.0,1.0,1.0,6.7,9.7,1.06,4.8,5.4,12.6,0.42,0.26,6.0
104.0,0.9921,33.0,0.0,1.0,6.0,10.2,2.38,5.6,3.6,1.6,0.38,0.34,7.0
94.0,0.9968,17.0,1.0,1.0,7.2,9.4,1.72,11.7,3.2,10.4,0.4,0.2,6.0
203.0,0.999,70.0,1.0,1.0,7.3,9.4,0.96,4.4,4.1,15.5,0.77,0.37,6.0
42.0,0.9955,18.0,1.0,0.0,6.0,11.0,1.34,6.2,5.2,3.6,0.66,0.47,7.0
81.0,0.9923,28.0,0.0,1.0,8.2,10.4,0.66,3.6,2.2,1.1,0.68,0.49,8.0
17.0,0.9966,7.0,0.0,0.0,7.8,9.4,1.4,11.0,4.2,1.7,0.64,0.0,7.0
260.0,0.9941,82.5,1.0,1.0,6.3,10.1,0.8,7.8,3.1,5.9,0.66,0.35,6.0
272.0,0.9945,138.5,1.0,1.0,6.2,9.6,0.78,5.1,6.3,1.7,0.53,0.24,5.0
37.0,0.9966,16.0,1.0,0.0,7.4,10.5,1.54,9.8,5.0,3.0,0.51,0.19,6.0
110.0,0.9916,30.0,0.0,1.0,6.8,12.5,0.6,5.6,2.8,7.6,0.59,0.43,9.0
129.5,0.9998,44.5,1.0,1.0,7.3,9.1,0.84,4.4,5.0,14.75,0.41,0.4,8.0
162.0,0.9968,54.0,0.0,1.0,6.4,10.2,0.94,4.8,4.3,14.9,0.5,0.32,7.0
68.0,0.9969,31.0,0.0,0.0,7.1,9.4,1.64,6.8,5.7,2.0,0.48,0.28,6.0
143.0,0.9939,18.0,0.0,1.0,7.7,10.8,1.08,9.2,3.1,3.3,0.51,0.18,7.0
117.0,0.993,26.0,0.0,1.0,7.7,10.8,0.8,5.2,3.8,1.2,0.56,0.32,6.0
119.0,0.9913,10.0,0.0,1.0,7.6,12.8,0.72,4.2,2.2,1.9,0.7,0.44,7.0
180.0,0.9926,33.0,0.0,1.0,7.4,11.6,1.06,6.0,3.2,5.25,0.45,0.22,7.0
106.0,0.9966,39.0,1.0,0.0,7.3,11.0,1.76,7.3,5.0,2.5,0.78,0.49,6.0
80.0,0.9976,18.0,0.0,0.0,8.0,9.6,1.82,6.6,5.0,2.5,0.8,0.53,7.0
174.0,0.992,13.0,0.0,1.0,5.7,10.0,0.8,6.7,4.3,1.0,0.66,0.34,6.0
241.0,0.9979,59.0,0.0,1.0,6.5,9.0,0.76,8.5,4.0,13.1,0.57,0.4,6.0
113.0,0.9954,20.0,0.0,1.0,6.5,11.0,1.06,7.2,3.7,13.55,0.56,0.31,7.0
131.0,0.9936,16.0,1.0,1.0,6.9,10.7,0.8,4.8,4.2,4.8,0.64,0.33,7.0
171.0,0.9946,66.0,1.0,1.0,5.6,10.4,1.12,5.1,4.1,10.7,0.61,0.57,8.0
79.0,0.9917,16.0,1.0,1.0,7.3,11.3,0.94,5.0,2.7,3.8,0.46,0.27,7.0
102.0,0.994,19.0,0.0,1.0,5.5,10.4,1.2,4.8,4.3,8.7,0.31,0.32,6.0
67.0,0.9919,14.0,1.0,1.0,6.8,10.6,0.88,6.4,2.6,1.2,0.47,0.34,5.0
18.0,0.9972,5.0,1.0,0.0,10.6,11.3,1.3,8.4,3.8,2.7,0.87,0.48,7.0
116.0,0.9931,21.0,1.0,1.0,7.8,10.3,0.9,5.2,3.4,3.1,0.35,0.49,6.0
136.0,0.9922,35.0,0.0,1.0,6.4,10.2,0.82,7.8,3.3,1.2,0.46,0.21,6.0
164.0,0.9965,32.0,1.0,1.0,7.9,11.2,1.12,8.4,4.4,8.2,0.6,0.49,8.0
243.0,1.001,55.0,1.0,1.0,7.5,8.8,0.96,6.6,1.8,19.45,0.4,0.48,6.0
135.0,0.9938,36.0,1.0,1.0,6.6,10.5,0.62,4.8,3.6,7.7,0.37,0.35,6.0
181.0,0.9954,47.0,0.0,1.0,6.4,9.4,1.08,4.6,3.1,8.1,0.49,0.26,6.0
212.0,0.9986,48.5,1.0,1.0,7.4,9.1,1.06,3.8,3.3,12.8,0.49,0.3,8.0
198.0,0.9986,81.0,1.0,1.0,6.9,9.4,1.04,4.8,3.7,15.4,0.69,0.4,6.0
76.0,0.9914,32.0,1.0,1.0,6.5,11.33,0.7,2.6,3.8,2.6,0.76,0.27,7.0
48.0,0.9981,25.0,1.0,0.0,9.4,9.7,1.68,11.8,3.3,2.0,0.56,0.14,6.0
128.0,0.9898,57.0,0.0,1.0,6.0,12.7,1.06,8.8,3.9,3.1,0.39,0.26,7.0
178.0,0.9954,55.0,0.0,1.0,6.6,9.4,0.96,6.4,3.7,7.2,0.46,0.41,6.0
96.0,0.9913,35.0,1.0,1.0,6.7,12.4,0.78,9.2,3.4,5.2,0.44,0.27,8.0
151.0,0.9927,50.0,0.0,1.0,8.0,12.7,0.52,9.0,2.7,8.8,0.25,0.36,9.0
115.5,0.9974,56.0,0.0,1.0,7.1,9.7,1.28,2.6,3.4,15.5,0.41,0.29,8.0
145.0,0.9966,21.0,1.0,1.0,7.6,9.4,0.8,6.2,2.5,10.5,0.35,0.29,6.0
122.0,0.9942,30.0,0.0,1.0,6.1,9.9,0.9,4.4,3.9,6.6,0.49,0.5,7.0
102.0,0.9882,38.0,1.0,1.0,6.6,13.7,0.72,5.8,2.8,1.8,0.42,0.29,8.0
132.0,0.9923,27.0,1.0,1.0,5.9,11.3,0.92,5.2,7.1,2.4,0.73,0.24,6.0
94.0,0.9898,29.0,0.0,1.0,7.3,12.0,0.82,5.2,2.7,1.2,0.45,0.32,7.0
27.0,0.9974,15.0,0.0,0.0,7.7,9.1,1.5,13.8,4.2,2.7,0.61,0.05,6.0
61.0,0.9919,11.0,0.0,1.0,8.5,11.5,0.64,5.0,2.6,2.8,0.44,0.31,7.0
63.0,0.9916,27.0,1.0,0.0,5.2,14.0,1.0,6.8,7.4,1.8,0.79,0.0,7.0
190.0,0.9993,55.0,1.0,1.0,8.4,9.4,0.96,7.0,2.7,13.8,0.58,0.56,7.0
183.0,0.9922,24.0,0.0,1.0,6.6,10.7,0.84,5.4,4.4,1.4,0.46,0.33,6.0
25.0,0.9975,8.0,0.0,0.0,6.6,10.5,1.6,12.2,7.5,1.9,0.73,0.01,6.0
77.0,0.9938,11.0,0.0,1.0,6.6,12.8,0.52,4.8,3.2,11.3,0.55,0.3,8.0
97.0,0.9951,15.0,1.0,1.0,6.4,9.0,1.16,11.9,5.1,5.2,0.36,0.14,5.0
12.0,0.9941,6.0,1.0,0.0,8.3,12.4,1.86,5.6,4.2,2.1,0.62,0.48,8.0
140.0,0.998,38.0,0.0,1.0,7.3,9.6,0.8,5.6,4.5,12.7,0.79,0.36,7.0
137.0,0.9895,34.0,0.0,1.0,6.4,12.7,0.78,6.2,3.9,2.5,0.38,0.28,7.0
129.0,0.9936,45.0,1.0,1.0,6.6,8.7,2.44,3.8,2.9,1.2,0.31,0.99,7.0
72.0,0.9897,23.0,0.0,1.0,6.0,11.5,1.04,2.6,2.9,1.6,0.5,0.36,8.0
99.0,0.9903,29.0,1.0,1.0,6.6,12.3,0.68,6.8,2.9,3.3,0.4,0.24,8.0
62.0,0.9979,16.0,0.0,0.0,8.6,9.0,8.44,9.8,2.4,2.0,1.17,0.51,6.0
131.0,0.994,56.0,0.0,1.0,6.1,10.9,1.1,5.0,3.9,10.0,0.35,0.28,7.0
154.0,0.9945,52.0,0.0,1.0,8.2,12.0,0.86,6.0,2.5,12.4,0.33,0.44,7.0
37.0,0.9951,24.0,0.0,0.0,7.1,10.9,1.58,12.0,5.3,2.3,0.61,0.01,7.0
72.0,0.9895,8.0,1.0,1.0,6.6,12.7,0.82,4.6,3.9,1.5,0.39,0.32,7.0
37.0,1.0003,10.0,0.0,0.0,11.5,11.0,1.4,7.0,4.7,3.3,0.91,0.49,7.0
136.0,0.9986,22.0,1.0,1.0,6.6,9.4,1.04,4.4,1.7,15.1,0.35,0.53,6.0
8.0,0.9964,3.0,1.0,0.0,11.3,11.9,2.46,7.2,3.7,2.4,0.53,0.66,7.0
16.0,0.9959,7.0,1.0,0.0,7.2,10.0,2.04,20.0,5.5,3.0,0.46,0.0,6.0
66.0,0.9962,12.0,1.0,0.0,8.7,9.2,8.3,15.6,2.2,1.7,1.17,0.51,6.0
89.0,0.9901,34.0,1.0,1.0,6.4,12.5,0.28,5.8,4.0,2.4,0.66,0.32,8.0
43.0,0.9944,17.0,0.0,0.0,8.3,12.5,1.56,6.2,4.6,2.4,0.77,0.39,8.0
131.0,0.9918,51.0,1.0,1.0,6.1,10.5,0.92,4.2,3.9,1.4,0.39,0.19,6.0
63.0,0.9965,16.0,1.0,0.0,8.4,9.6,1.8,14.9,3.6,1.9,0.82,0.11,6.0
165.0,0.997,49.0,0.0,1.0,7.2,9.9,1.08,4.0,5.3,10.0,0.42,0.31,7.0
160.0,0.9952,48.0,1.0,1.0,5.3,10.5,0.68,5.2,8.5,5.15,0.51,0.23,8.0
83.0,0.9908,17.0,1.0,1.0,6.1,11.1,0.7,5.4,4.7,1.5,0.44,0.31,8.0
133.0,0.9927,25.0,0.0,1.0,6.8,10.2,1.16,12.6,3.5,1.3,0.39,0.04,5.0
74.0,0.9958,13.0,1.0,0.0,7.6,9.9,1.38,8.6,4.2,2.1,0.54,0.31,7.0
86.0,0.9904,15.0,0.0,1.0,8.0,11.2,0.66,2.6,2.0,1.1,0.39,0.25,9.0
93.0,0.9874,25.0,1.0,1.0,5.4,13.6,0.58,6.0,4.6,1.2,0.4,0.3,8.0
94.0,0.9891,28.0,0.0,1.0,5.8,13.7,0.48,6.2,4.1,4.5,0.52,0.32,8.0
137.0,0.995,36.0,0.0,1.0,7.4,10.3,0.84,2.6,5.0,4.7,0.56,0.39,8.0
13.0,0.9968,5.0,1.0,0.0,8.2,9.5,1.48,14.6,3.7,1.7,0.52,0.21,6.0
103.0,0.9903,52.0,1.0,1.0,5.5,11.2,0.8,3.8,6.0,0.9,0.39,0.27,6.0
190.0,0.9914,39.0,1.0,1.0,6.9,12.2,0.76,3.6,4.7,2.0,0.37,0.3,7.0
176.0,1.0103,35.0,1.0,1.0,7.9,8.8,1.06,6.6,3.3,31.6,0.38,0.28,7.0
144.0,0.9976,29.0,0.0,1.0,6.6,10.2,1.14,4.6,4.7,14.45,0.54,0.29,7.0
96.0,0.9898,22.0,0.0,1.0,5.8,11.2,0.66,7.2,2.4,1.7,0.38,0.32,7.0
153.0,0.9911,40.0,1.0,1.0,5.8,11.3,0.76,7.2,4.8,3.3,0.55,0.26,7.0
134.0,0.9903,61.0,1.0,1.0,6.1,11.9,0.66,4.8,3.6,1.7,0.81,0.26,8.0
22.0,0.9944,13.0,0.0,0.0,6.9,11.2,1.44,10.2,5.3,2.0,0.84,0.23,7.0
159.0,0.9965,26.0,1.0,1.0,5.8,10.8,0.78,5.6,7.3,9.1,0.55,0.66,6.0
148.0,0.9932,35.0,0.0,1.0,6.9,10.7,0.64,4.8,5.7,1.3,0.57,0.49,8.0
14.0,0.9982,5.0,1.0,0.0,10.2,10.0,1.06,12.9,3.5,1.8,0.42,0.36,7.0
121.0,0.9911,29.0,1.0,1.0,6.5,12.1,0.8,5.6,4.3,3.6,0.48,0.34,8.0
61.0,0.992,22.0,1.0,1.0,6.1,10.4,0.9,4.8,4.6,1.5,0.54,0.3,6.0
102.0,0.9937,22.0,1.0,1.0,7.4,10.7,0.94,3.6,4.3,1.6,0.44,0.4,6.0
133.0,0.9906,29.0,0.0,1.0,7.1,12.7,1.32,6.0,3.1,1.5,0.54,0.46,7.0
33.0,0.9929,15.0,0.0,0.0,6.0,12.5,1.36,9.8,6.7,2.3,0.59,0.0,7.0
118.0,0.9984,33.0,0.0,1.0,6.6,9.0,1.02,4.6,2.5,14.9,0.54,0.3,7.0
121.0,0.9902,24.0,1.0,1.0,6.9,12.4,0.64,4.6,3.3,2.7,0.38,0.34,8.0
125.0,0.99,19.0,1.0,1.0,6.2,12.6,0.96,6.0,4.7,1.2,0.54,0.31,7.0
104.0,0.9924,27.0,1.0,1.0,7.2,10.6,0.74,3.2,4.0,1.3,0.57,0.49,7.0
24.0,0.9956,10.0,0.0,0.0,7.2,11.1,1.36,13.4,5.4,2.2,0.72,0.0,7.0
20.0,0.9973,5.0,1.0,0.0,7.2,9.6,1.48,10.4,4.7,1.4,0.81,0.07,7.0
154.0,0.9957,45.0,1.0,1.0,7.2,10.4,0.76,6.4,3.7,8.7,0.47,0.4,7.0
107.0,0.9955,16.0,0.0,1.0,8.3,10.3,1.16,5.4,4.3,2.4,0.59,0.39,6.0
157.0,0.9946,42.0,1.0,1.0,6.4,10.5,0.86,3.2,4.9,5.3,0.47,0.31,6.0
200.0,0.9938,41.0,1.0,1.0,6.4,9.7,0.96,3.4,6.0,2.4,0.5,0.32,7.0
106.0,0.9932,25.0,1.0,1.0,7.8,10.4,0.8,6.8,2.2,1.2,0.55,0.27,6.0
35.0,0.9994,17.0,1.0,0.0,11.9,10.8,1.9,7.8,2.9,2.8,0.61,0.69,7.0
168.0,0.9982,33.0,1.0,1.0,7.4,8.7,1.12,3.2,1.4,13.7,0.44,0.3,8.0
180.0,0.9965,32.0,1.0,1.0,6.9,9.2,1.06,6.4,4.1,8.3,0.51,0.26,7.0
149.0,0.9925,39.0,0.0,1.0,6.7,10.5,0.64,3.4,5.3,1.4,0.52,0.27,6.0
92.0,0.9894,44.0,0.0,1.0,6.2,13.3,0.72,7.2,3.7,4.0,0.5,0.32,8.0
143.0,0.9914,25.0,0.0,1.0,6.0,11.3,0.82,6.2,4.6,3.3,0.44,0.24,7.0
115.0,0.9895,46.0,0.0,1.0,5.8,13.0,0.64,6.4,3.4,4.3,0.57,0.28,9.0
100.0,0.991,38.0,0.0,1.0,6.3,11.4,0.44,3.0,5.4,1.4,0.57,0.3,8.0
125.0,0.9925,35.0,0.0,1.0,8.6,11.4,0.82,4.0,3.0,1.5,0.49,0.42,8.0
11.0,0.9948,5.0,1.0,0.0,9.8,11.4,1.36,7.8,3.6,1.65,0.46,0.43,6.0
106.0,0.9982,38.0,1.0,0.0,9.1,9.1,1.88,9.4,2.8,2.6,0.59,0.49,6.0
247.0,0.9984,53.0,1.0,1.0,6.5,9.3,1.04,6.8,5.6,11.0,0.55,0.36,7.0
125.0,0.9894,42.0,0.0,1.0,6.7,12.8,0.54,3.6,4.0,1.3,0.37,0.37,8.0
118.0,0.9906,40.0,1.0,1.0,7.0,11.9,0.9,5.0,3.4,2.3,0.48,0.45,8.0
140.0,0.9904,56.0,1.0,1.0,6.1,12.5,0.6,5.6,3.4,4.7,0.42,0.27,9.0
19.0,0.9986,6.0,1.0,0.0,11.4,9.3,1.42,5.2,3.1,3.6,0.82,0.44,7.0
85.0,0.9942,13.0,1.0,1.0,6.9,9.5,1.14,5.0,2.1,3.6,0.48,0.24,5.0
21.0,1.0,6.0,1.0,0.0,11.4,9.2,1.8,7.2,3.5,2.1,0.62,0.69,7.0
15.0,0.995,8.0,0.0,0.0,6.8,10.4,1.56,13.0,4.9,2.1,0.62,0.02,7.0
170.0,0.9924,54.0,1.0,1.0,6.0,11.0,0.86,5.4,4.3,5.0,0.52,0.31,7.0
91.0,0.9914,36.0,1.0,1.0,6.2,12.5,0.6,4.2,4.7,6.6,0.45,0.34,8.0
95.0,0.9924,38.0,1.0,1.0,8.6,10.3,0.62,4.4,0.9,1.2,0.31,0.33,6.0
92.0,0.9904,32.0,1.0,1.0,6.1,11.2,0.82,3.4,4.2,1.1,0.57,0.29,7.0
137.0,0.995,59.5,0.0,1.0,6.6,10.0,0.98,3.2,3.4,9.8,0.38,0.25,7.0
206.0,0.9964,47.0,1.0,1.0,7.4,9.1,0.96,6.2,4.2,8.6,0.36,0.26,6.0
247.0,1.0006,55.0,1.0,1.0,6.8,8.7,1.14,4.8,2.2,19.3,0.56,0.49,6.0
136.0,0.9938,37.0,1.0,1.0,7.0,9.4,0.94,5.8,1.8,3.8,0.4,0.49,7.0
139.0,0.999,23.0,1.0,1.0,6.6,9.2,1.0,5.2,2.6,18.15,0.5,0.22,6.0
105.0,0.9915,24.0,0.0,1.0,7.2,11.1,1.08,5.0,3.5,1.5,0.48,0.32,7.0
121.0,0.9908,35.0,0.0,1.0,5.8,11.4,1.12,2.4,4.7,1.3,0.33,0.21,7.0
22.0,0.9961,9.0,0.0,0.0,7.0,9.7,1.98,13.7,4.8,1.9,0.6,0.0,6.0
36.0,0.9944,17.0,0.0,0.0,7.8,11.2,2.04,11.6,4.0,2.1,0.53,0.13,7.0
188.0,0.9982,46.0,1.0,1.0,6.6,9.2,0.7,4.8,4.0,15.8,0.51,0.27,6.0
135.0,0.9984,25.0,0.0,1.0,7.4,8.7,1.0,3.2,1.4,15.5,0.43,0.27,8.0
100.0,0.9908,35.0,0.0,1.0,5.5,12.0,0.64,3.2,5.5,1.5,0.77,0.26,7.0
105.0,0.9896,36.0,0.0,1.0,5.8,12.75,0.52,5.6,4.2,3.9,0.58,0.3,7.0
45.0,0.9978,25.0,0.0,0.0,7.7,9.5,1.68,12.4,4.8,3.8,0.53,0.04,6.0
174.0,0.9986,23.0,1.0,1.0,6.5,9.3,1.12,8.6,4.6,12.0,0.55,0.28,6.0
183.0,0.9956,24.0,0.0,1.0,5.8,11.7,1.16,2.6,4.7,12.7,0.42,0.22,7.0
33.0,0.9954,15.0,1.0,0.0,6.8,11.3,2.46,12.8,5.6,2.7,0.63,0.0,7.0
8.0,0.9928,4.0,1.0,0.0,6.8,12.8,1.34,7.2,5.0,1.8,0.55,0.32,8.0
165.0,0.9974,35.0,1.0,1.0,6.5,9.0,0.66,6.4,3.9,11.5,0.32,0.12,6.0
149.0,0.9947,34.0,0.0,1.0,6.3,9.8,1.06,6.0,3.6,7.4,0.53,0.48,6.0
40.0,1.0004,15.0,1.0,0.0,13.3,9.0,1.4,8.6,2.6,1.9,0.49,0.58,6.0
127.0,0.9929,34.0,1.0,1.0,6.4,10.5,1.04,5.6,5.9,1.6,0.56,0.29,8.0
109.0,0.9926,20.0,1.0,1.0,6.7,12.6,0.46,4.8,4.8,9.0,0.35,0.32,7.0
80.0,0.9909,20.0,1.0,1.0,6.9,11.5,0.62,5.2,3.1,4.2,0.39,0.27,7.0
121.0,0.9933,34.0,1.0,1.0,7.0,9.2,3.46,5.4,2.5,1.3,0.46,0.74,7.0
166.0,0.9944,48.0,1.0,1.0,5.3,8.7,1.54,6.0,4.5,1.1,0.54,0.2,5.0
200.0,0.9954,11.0,0.0,1.0,8.9,9.4,0.94,6.6,3.6,1.5,0.46,0.32,6.0
212.0,0.9955,65.0,1.0,1.0,6.9,9.0,0.68,5.8,2.8,6.8,0.39,0.16,7.0
155.0,0.9981,45.0,0.0,1.0,7.3,8.8,1.14,3.8,1.7,13.9,0.41,0.27,9.0
86.0,0.9934,12.0,1.0,1.0,7.1,9.4,0.98,5.6,3.3,1.9,0.38,0.26,6.0
216.0,0.9915,54.0,1.0,1.0,6.5,13.1,0.62,5.6,2.4,7.8,0.42,0.38,7.0
95.0,0.9927,34.0,1.0,1.0,8.5,10.0,0.56,3.6,0.9,1.1,0.36,0.3,5.0
40.0,0.9978,11.0,0.0,0.0,8.3,10.0,1.54,10.8,5.2,1.9,0.61,0.28,7.0
135.0,0.9917,18.0,1.0,1.0,5.6,10.2,0.68,5.2,4.7,1.4,0.35,0.18,7.0
86.0,0.9903,36.0,0.0,1.0,8.1,12.0,0.68,2.4,0.6,0.9,0.55,0.38,7.0
114.0,0.9909,36.0,0.0,1.0,6.1,12.3,0.78,6.2,4.5,5.0,0.6,0.58,9.0
134.0,0.9949,39.0,0.0,1.0,6.8,12.0,0.68,5.2,4.7,13.9,0.53,0.34,7.0
130.0,0.998,55.0,0.0,1.0,8.4,11.6,0.56,4.4,1.9,18.8,0.35,0.28,6.0
124.0,0.9929,34.0,1.0,1.0,6.8,12.1,0.52,6.4,3.6,9.6,0.35,0.39,7.0
15.0,0.9975,3.0,1.0,0.0,7.8,10.8,1.72,12.0,5.4,2.4,0.6,0.14,7.0
111.0,0.999,42.0,0.0,1.0,6.0,8.9,0.94,5.6,2.9,17.8,0.45,0.24,7.0
192.0,0.9979,49.0,1.0,1.0,7.2,9.0,1.16,4.6,2.0,14.2,0.48,0.39,8.0
168.0,0.995,36.0,0.0,1.0,6.3,9.5,0.84,6.0,3.9,5.0,0.69,0.28,7.0
133.0,0.9979,38.0,1.0,1.0,6.6,10.4,0.92,6.4,3.9,16.7,0.67,0.22,7.0
212.5,0.999,53.0,0.0,1.0,7.6,8.9,1.12,4.0,3.3,14.2,0.46,0.3,9.0
73.0,0.991,13.0,0.0,1.0,6.6,11.0,0.62,3.4,3.5,1.1,0.58,0.3,7.0
84.0,0.9936,16.0,1.0,1.0,8.0,9.8,1.0,3.8,3.3,1.8,0.45,0.36,8.0
135.0,0.9937,19.0,0.0,1.0,9.6,10.9,0.88,4.6,1.9,1.5,0.49,0.4,6.0
201.0,0.9976,54.0,1.0,1.0,6.2,9.0,1.02,7.2,4.1,13.2,0.46,0.26,6.0
209.0,0.9941,61.0,1.0,1.0,7.5,11.1,0.98,4.6,3.3,7.7,0.3,0.49,8.0
37.0,0.9962,14.0,1.0,0.0,7.0,9.2,1.78,8.6,4.8,1.6,0.56,0.36,7.0
212.0,0.9958,39.0,0.0,1.0,7.4,9.6,1.34,3.8,4.5,6.4,0.33,0.42,7.0
99.0,0.9925,52.0,0.0,1.0,8.8,11.4,0.48,5.4,1.2,5.0,0.49,0.25,6.0
61.0,0.9897,6.0,1.0,1.0,6.3,12.2,0.62,4.8,4.5,1.8,0.34,0.37,5.0
95.0,0.9899,35.0,1.0,1.0,5.9,12.0,0.66,7.4,5.0,1.5,0.56,0.3,8.0
73.0,0.9955,33.0,1.0,0.0,7.6,10.2,2.2,10.2,3.5,2.8,0.63,0.15,7.0
133.0,0.9921,38.0,0.0,1.0,6.8,12.0,0.4,7.8,3.6,7.4,0.44,0.34,8.0
115.0,0.9933,37.0,0.0,1.0,7.6,9.8,1.18,5.4,2.9,2.5,0.37,0.29,6.0
115.0,0.9966,20.0,1.0,1.0,7.7,9.9,1.24,5.0,5.1,4.5,0.5,0.43,7.0
157.0,0.998,44.0,1.0,1.0,7.4,9.0,0.98,8.8,4.3,11.5,0.44,0.2,6.0
143.0,0.9924,33.0,1.0,1.0,7.5,11.1,0.52,6.0,1.6,6.55,0.35,0.21,6.0
116.0,0.9918,36.0,1.0,1.0,6.5,11.0,0.78,4.4,5.1,1.6,0.57,0.27,8.0
110.0,0.9983,15.0,0.0,1.0,6.5,9.2,0.92,4.6,3.3,17.3,0.42,0.25,7.0
154.0,0.9967,47.0,1.0,1.0,6.8,9.0,1.52,5.0,2.6,10.7,0.38,0.27,6.0
140.0,0.9914,17.0,1.0,1.0,5.8,11.1,1.24,5.8,4.0,1.6,0.35,0.27,7.0
158.0,0.9995,45.0,0.0,1.0,7.1,9.1,0.94,3.6,4.8,15.25,0.77,0.39,7.0
103.0,0.9967,20.0,1.0,1.0,6.6,9.0,2.2,8.2,2.8,10.7,0.41,0.27,7.0
174.0,0.9962,48.0,0.0,1.0,7.6,10.5,1.2,3.8,3.2,10.6,0.38,0.38,7.0
200.0,0.9957,57.0,1.0,1.0,6.7,9.4,0.86,6.2,3.5,7.7,0.44,0.18,7.0
78.0,0.9891,40.0,0.0,1.0,5.1,12.1,0.7,5.0,4.0,1.3,0.64,0.36,8.0
142.0,1.0,40.0,0.0,1.0,6.8,8.7,0.92,4.8,4.5,18.3,0.41,0.31,6.0
212.0,0.998,50.0,0.0,1.0,6.3,9.4,1.6,7.6,5.8,8.8,0.66,0.17,5.0
167.0,0.9976,40.0,1.0,1.0,7.2,9.7,1.02,6.8,5.9,8.4,0.62,0.3,6.0
25.0,0.9975,8.0,1.0,0.0,6.6,10.5,1.6,12.2,7.5,1.9,0.73,0.01,6.0
67.0,0.9892,17.0,1.0,1.0,6.6,13.2,0.86,7.6,3.8,2.8,0.47,0.28,7.0
156.0,0.9914,32.0,1.0,1.0,7.1,11.4,1.0,5.0,3.3,2.3,0.51,0.31,7.0
137.0,0.9922,42.0,0.0,1.0,6.1,10.9,0.68,5.4,4.0,3.9,0.46,0.31,7.0
198.0,0.9988,68.0,0.0,1.0,8.7,9.5,1.1,6.8,5.0,13.8,0.37,0.46,7.0
163.0,0.9969,34.0,1.0,1.0,6.4,9.5,1.0,4.8,4.6,11.5,0.45,0.28,6.0
151.0,0.9952,18.0,1.0,1.0,9.2,9.3,1.08,4.4,2.5,2.4,0.46,0.4,5.0
183.0,0.9987,50.0,1.0,1.0,7.2,9.8,0.98,4.6,5.3,12.7,0.4,0.33,6.0
167.0,0.9908,8.0,0.0,1.0,7.8,12.1,0.84,6.8,3.0,1.8,0.41,0.35,7.0
29.0,0.9979,7.0,0.0,0.0,8.6,9.5,1.48,9.4,2.8,2.4,0.46,0.47,6.0
36.0,0.9949,22.0,1.0,0.0,6.9,11.1,1.62,8.2,5.3,2.2,0.75,0.33,7.0
119.0,0.997,30.0,0.0,0.0,8.6,9.4,1.62,7.6,3.7,3.0,0.56,0.36,6.0
99.0,0.9929,40.0,1.0,1.0,9.2,10.4,0.62,4.6,1.7,1.1,0.3,0.3,7.0
198.0,0.9951,39.0,1.0,1.0,7.0,10.2,1.1,4.4,6.2,2.1,0.54,0.39,7.0
73.0,0.9887,18.0,0.0,1.0,6.3,12.8,0.7,7.2,2.9,2.5,0.47,0.28,8.0
